Column1;Column2;Column3
Channel              :;CH1;CH2
Frequency            :;30,86Hz;30,91Hz
Period               :;32,40ms;32,36ms
PK-PK                :;198,0mV;120,0mV
Probe attenuation    :;1X;1X
Voltage per ADC value:;0,125000mV;0,125000mV
Time interval        :;40,00000uS;40,00000uS
;;
index;CH1_Voltage(mV);CH2_Voltage(mV)
1;52;34
2;52;34
3;50;34
4;52;32
5;52;26
6;56;20
7;50;12
8;52;10
9;58;10
10;52;18
11;50;30
12;52;48
13;52;54
14;52;56
15;50;58
16;62;54
17;52;52
18;52;48
19;52;46
20;52;48
21;52;44
22;54;44
23;40;46
24;54;44
25;52;44
26;54;44
27;52;40
28;52;32
29;52;26
30;52;20
31;54;20
32;52;24
33;58;36
34;54;48
35;52;54
36;54;56
37;54;54
38;52;54
39;54;52
40;52;50
41;52;48
42;54;46
43;56;46
44;54;44
45;54;44
46;54;44
47;56;38
48;52;30
49;52;24
50;52;20
51;54;20
52;54;26
53;52;40
54;52;50
55;54;54
56;52;56
57;56;54
58;54;52
59;52;50
60;54;48
61;52;46
62;52;46
63;54;46
64;30;48
65;52;44
66;52;38
67;62;32
68;52;26
69;54;20
70;54;22
71;52;30
72;50;44
73;54;54
74;54;58
75;50;58
76;50;58
77;52;56
78;52;52
79;50;50
80;52;48
81;54;48
82;50;46
83;50;48
84;50;46
85;50;42
86;50;36
87;48;28
88;50;22
89;50;20
90;48;22
91;52;32
92;48;40
93;50;50
94;48;56
95;48;58
96;48;56
97;48;56
98;48;52
99;48;52
100;46;48
101;46;48
102;44;46
103;48;46
104;46;44
105;66;40
106;48;34
107;46;26
108;46;20
109;46;20
110;46;26
111;46;32
112;46;44
113;46;50
114;46;56
115;42;58
116;44;58
117;44;54
118;44;52
119;44;48
120;44;48
121;44;44
122;68;40
123;44;32
124;44;26
125;38;20
126;42;20
127;42;26
128;42;38
129;44;50
130;40;56
131;42;56
132;30;54
133;40;54
134;40;50
135;42;48
136;40;46
137;40;46
138;40;46
139;42;44
140;40;44
141;40;44
142;36;40
143;38;36
144;36;28
145;36;22
146;38;18
147;40;18
148;38;24
149;38;32
150;36;42
151;38;50
152;36;54
153;36;54
154;36;54
155;34;52
156;32;50
157;36;48
158;34;44
159;34;46
160;32;44
161;34;44
162;32;42
163;40;42
164;32;42
165;32;42
166;24;42
167;30;42
168;32;42
169;30;28
170;30;20
171;30;12
172;30;10
173;38;8
174;30;10
175;28;18
176;28;30
177;28;38
178;26;44
179;24;44
180;16;44
181;26;42
182;26;38
183;24;36
184;24;36
185;24;34
186;22;34
187;22;34
188;22;34
189;22;32
190;26;32
191;24;28
192;22;22
193;20;14
194;20;8
195;20;6
196;22;12
197;18;20
198;18;28
199;18;38
200;20;42
201;16;44
202;18;42
203;16;40
204;18;38
205;16;38
206;14;36
207;14;34
208;14;34
209;14;34
210;14;32
211;12;32
212;12;32
213;12;32
214;14;28
215;12;24
216;10;14
217;10;10
218;10;4
219;8;10
220;8;22
221;-18;20
222;6;28
223;8;30
224;14;32
225;6;30
226;4;26
227;2;24
228;4;24
229;2;22
230;2;20
231;10;22
232;0;20
233;0;18
234;0;10
235;-4;4
236;-4;-2
237;-4;-6
238;-14;-6
239;-6;2
240;-6;16
241;-8;28
242;-8;32
243;-8;32
244;-10;30
245;-10;28
246;-8;24
247;-12;24
248;-12;22
249;-12;22
250;-12;20
251;-14;20
252;-16;18
253;-16;20
254;-16;18
255;-12;14
256;-18;6
257;-18;-2
258;-22;-4
259;-20;-6
260;-20;-2
261;-22;6
262;-30;16
263;-24;24
264;-26;30
265;-22;30
266;-26;30
267;-28;28
268;-28;26
269;-28;22
270;-30;22
271;-32;22
272;-34;22
273;-32;6
274;-34;-2
275;-32;-10
276;-34;-16
277;-36;-20
278;-36;-22
279;-28;-18
280;-38;-8
281;-40;2
282;-38;10
283;-42;14
284;-42;16
285;-42;14
286;-44;12
287;-46;10
288;-46;8
289;-54;8
290;-48;6
291;-48;4
292;-46;4
293;-50;4
294;-50;2
295;-50;4
296;-48;2
297;-54;0
298;-54;-6
299;-58;-14
300;-54;-18
301;-56;-22
302;-56;-20
303;-58;-10
304;-58;2
305;-60;12
306;-60;14
307;-60;14
308;-62;14
309;-62;10
310;-62;8
311;-66;6
312;-64;6
313;-66;6
314;-66;4
315;-66;4
316;-68;4
317;-70;2
318;-68;0
319;-70;-6
320;-54;-12
321;-70;-20
322;-72;-22
323;-78;-20
324;-74;-12
325;-74;-20
326;-76;-10
327;-74;-4
328;-76;-2
329;-76;-2
330;-66;-4
331;-76;-6
332;-78;-8
333;-78;-10
334;-78;-10
335;-80;-12
336;-80;-12
337;-84;-12
338;-82;-12
339;-82;-16
340;-88;-20
341;-82;-26
342;-84;-32
343;-86;-36
344;-86;-36
345;-88;-28
346;-86;-16
347;-84;-6
348;-88;-2
349;-90;-2
350;-88;-2
351;-90;-6
352;-90;-6
353;-88;-8
354;-94;-10
355;-92;-12
356;-92;-12
357;-86;-12
358;-90;-12
359;-92;-12
360;-92;-14
361;-92;-14
362;-92;-12
363;-92;-14
364;-94;-16
365;-94;-22
366;-96;-28
367;-94;-34
368;-94;-38
369;-96;-36
370;-94;-30
371;-92;-20
372;-98;-10
373;-100;-4
374;-98;-2
375;-98;-2
376;-98;-2
377;-98;-12
378;-120;-14
379;-98;-16
380;-100;-18
381;-92;-20
382;-98;-22
383;-100;-28
384;-102;-34
385;-100;-40
386;-100;-42
387;-100;-42
388;-92;-36
389;-102;-26
390;-102;-18
391;-100;-12
392;-100;-8
393;-100;-8
394;-100;-10
395;-112;-12
396;-100;-14
397;-100;-16
398;-104;-18
399;-102;-20
400;-100;-20
401;-102;-22
402;-100;-20
403;-100;-20
404;-100;-18
405;-100;-24
406;-98;-28
407;-98;-36
408;-100;-40
409;-100;-44
410;-98;-42
411;-100;-36
412;-92;-26
413;-98;-16
414;-98;-10
415;-100;-10
416;-98;-8
417;-96;-10
418;-96;-12
419;-106;-14
420;-96;-18
421;-96;-18
422;-94;-18
423;-94;-20
424;-94;-20
425;-94;-20
426;-94;-22
427;-94;-20
428;-92;-20
429;-92;-26
430;-92;-32
431;-90;-38
432;-90;-44
433;-88;-46
434;-88;-48
435;-86;-44
436;-86;-38
437;-86;-26
438;-84;-18
439;-82;-14
440;-86;-14
441;-84;-14
442;-84;-16
443;-84;-18
444;-82;-20
445;-82;-22
446;-86;-24
447;-80;-24
448;-80;-24
449;-78;-26
450;-78;-24
451;-78;-26
452;-78;-24
453;-72;-28
454;-76;-32
455;-74;-38
456;-76;-44
457;-74;-48
458;-74;-48
459;-72;-42
460;-70;-34
461;-72;-24
462;-70;-18
463;-70;-14
464;-70;-14
465;-68;-16
466;-66;-18
467;-66;-20
468;-64;-20
469;-64;-22
470;-62;-24
471;-64;-24
472;-62;-24
473;-64;-24
