Column1;Column2;Column3
Channel              :;CH1;CH2
Frequency            :;92,20Hz;91,94Hz
Period               :;10,85ms;10,88ms
PK-PK                :;912,0mV;216,0mV
Probe attenuation    :;1X;1X
Voltage per ADC value:;0,500000mV;0,500000mV
Time interval        :;20,00000uS;20,00000uS
;;
index;CH1_Voltage(mV);CH2_Voltage(mV)
1;416;-48
2;416;-48
3;424;-48
4;416;-56
5;424;-48
6;424;-48
7;424;-48
8;424;-56
9;424;-56
10;424;-48
11;432;-56
12;432;-56
13;432;-56
14;432;-64
15;432;-64
16;432;-64
17;440;-72
18;432;-72
19;432;-72
20;432;-72
21;432;-72
22;440;-72
23;432;-72
24;440;-64
25;432;-56
26;440;-48
27;440;-48
28;440;-40
29;440;-40
30;432;-40
31;432;-40
32;440;-40
33;432;-40
34;440;-40
35;432;-40
36;432;-40
37;440;-40
38;432;-40
39;432;-48
40;440;-48
41;432;-40
42;432;-48
43;432;-48
44;432;-48
45;432;-56
46;432;-48
47;432;-48
48;432;-48
49;432;-48
50;432;-48
51;432;-48
52;424;-48
53;432;-48
54;424;-48
55;424;-48
56;424;-48
57;424;-56
58;416;-48
59;416;-40
60;416;-48
61;416;-48
62;416;-56
63;408;-56
64;416;-56
65;424;-64
66;408;-56
67;408;-64
68;408;-64
69;408;-64
70;400;-64
71;392;-64
72;400;-56
73;392;-56
74;392;-40
75;392;-40
76;392;-40
77;384;-32
78;384;-32
79;384;-32
80;376;-32
81;376;-32
82;376;-32
83;368;-32
84;376;-32
85;352;-32
86;368;-32
87;360;-40
88;360;-32
89;360;-40
90;352;-40
91;352;-32
92;352;-40
93;344;-40
94;344;-40
95;336;-40
96;336;-40
97;336;-40
98;336;-40
99;328;-40
100;328;-40
101;320;-40
102;320;-40
103;320;-48
104;312;-40
105;304;-40
106;280;-40
107;304;-40
108;296;-48
109;296;-48
110;296;-48
111;288;-48
112;296;-56
113;280;-56
114;280;-64
115;272;-64
116;272;-64
117;264;-64
118;264;-64
119;256;-64
120;256;-64
121;248;-56
122;248;-48
123;240;-40
124;240;-40
125;240;-32
126;240;-32
127;224;-32
128;224;-24
129;216;-24
130;216;-32
131;208;-32
132;208;-32
133;200;-32
134;192;-32
135;192;-32
136;192;-40
137;184;-40
138;184;-40
139;176;-40
140;168;-40
141;168;-40
142;168;-40
143;160;-40
144;160;-40
145;152;-40
146;144;-40
147;152;-40
148;136;-40
149;136;-40
150;136;-40
151;128;-40
152;120;-40
153;120;-40
154;112;-40
155;112;-40
156;104;-48
157;96;-48
158;96;-56
159;88;-56
160;88;-56
161;80;-56
162;72;-64
163;72;48
164;72;48
165;64;40
166;56;48
167;64;48
168;56;56
169;48;64
170;32;64
171;32;64
172;32;80
173;24;72
174;16;80
175;16;80
176;16;80
177;0;88
178;0;80
179;-8;80
180;-16;80
181;-32;80
182;-16;80
183;-24;80
184;-40;80
185;-40;80
186;-40;72
187;-48;72
188;-32;72
189;-56;72
190;-64;72
191;-72;72
192;-72;72
193;-80;72
194;-88;72
195;-88;72
196;-96;72
197;-104;72
198;-104;64
199;-104;72
200;-112;72
201;-112;72
202;-120;72
203;-128;72
204;-136;72
205;-136;72
206;-136;72
207;-152;64
208;-160;64
209;-160;64
210;-160;64
211;-168;56
212;-176;56
213;-176;48
214;-176;48
215;-184;48
216;-192;48
217;-200;48
218;-200;48
219;-208;48
220;-216;56
221;-208;56
222;-200;64
223;-224;64
224;-232;72
225;-232;72
226;-240;80
227;-240;80
228;-248;88
229;-248;80
230;-256;88
231;-256;80
232;-264;80
233;-272;80
234;-280;80
235;-280;80
236;-280;80
237;-288;80
238;-296;72
239;-296;72
240;-296;72
241;-304;72
242;-320;72
243;-312;72
244;-312;72
245;-320;72
246;-320;72
247;-328;72
248;-328;64
249;-336;64
250;-336;72
251;-336;72
252;-344;64
253;-352;72
254;-352;64
255;-352;56
