Column1;Column2;Column3
Channel              :;CH1;CH2
Frequency            :;109,0Hz;109,4Hz
Period               :;9,175ms;9,137ms
PK-PK                :;704,0mV;144,0mV
Probe attenuation    :;1X;1X
Voltage per ADC value:;0,500000mV;0,500000mV
Time interval        :;10,00000uS;10,00000uS
;;
index;CH1_Voltage(mV);CH2_Voltage(mV)
1657;328;-24
1658;336;-24
1659;328;-24
1660;336;-24
1661;336;-24
1662;328;-24
1663;328;-32
1664;328;-32
1665;328;-32
1666;328;-40
1667;328;-40
1668;328;-40
1669;328;-40
1670;328;-40
1671;328;-40
1672;328;-48
1673;328;-48
1674;328;-48
1675;328;-48
1676;320;-48
1677;320;-48
1678;328;-40
1679;320;-40
1680;320;-40
1681;320;-40
1682;320;-32
1683;312;-32
1684;320;-32
1685;320;-24
1686;320;-24
1687;320;-24
1688;320;-24
1689;320;-24
1690;328;-16
1691;312;-16
1692;312;-8
1693;312;-16
1694;312;-16
1695;312;-16
1696;312;-16
1697;320;-8
1698;312;-8
1699;312;-8
1700;304;-16
1701;304;-8
1702;304;-8
1703;312;-8
1704;312;-8
1705;304;-16
1706;304;-8
1707;304;-8
1708;304;-8
1709;296;-16
1710;304;-16
1711;296;-16
1712;296;-16
1713;296;-16
1714;296;-16
1715;296;-16
1716;296;-16
1717;296;-16
1718;288;-24
1719;296;-16
1720;296;-24
1721;288;-16
1722;288;-24
1723;280;-24
1724;288;-16
1725;280;-16
1726;288;-24
1727;280;-24
1728;280;-16
1729;280;-16
1730;272;-16
1731;272;-16
1732;272;-24
1733;272;-24
1734;272;-24
1735;272;-16
1736;272;-24
1737;280;-16
1738;264;-24
1739;264;-24
1740;272;-24
1741;264;-16
1742;264;-24
1743;256;-24
1744;256;-24
1745;264;-16
1746;256;-24
1747;256;-24
1748;248;-24
1749;256;-24
1750;248;-24
1751;256;-24
1752;248;-24
1753;248;-24
1754;248;-24
1755;248;-24
1756;248;-32
1757;240;-32
1758;240;-32
1759;240;-40
1760;240;-40
1761;232;-40
1762;232;-32
1763;232;-40
1764;232;-40
1765;216;-48
1766;224;-40
1767;224;-48
1768;224;-48
1769;224;-48
1770;224;-48
1771;216;-40
1772;216;-48
1773;216;-40
1774;216;-40
1775;216;-40
1776;216;-40
1777;216;-40
1778;208;-32
1779;224;-24
1780;200;-24
1781;208;-24
1782;200;-16
1783;200;-16
1784;200;-16
1785;200;-16
1786;192;-16
1787;192;-16
1788;192;-8
1789;192;-8
1790;192;-8
1791;176;-8
1792;184;-8
1793;176;-8
1794;184;-8
1795;184;-16
1796;176;-8
1797;176;-16
1798;168;-16
1799;168;-16
1800;168;-16
1801;168;-16
1802;168;-16
1803;168;-16
1804;160;-16
1805;168;-16
1806;160;-24
1807;160;-16
1808;152;-16
1809;152;-16
1810;152;-16
1811;152;-16
1812;144;-16
1813;144;-16
1814;144;-16
1815;144;-24
1816;136;-16
1817;136;-24
1818;136;-16
1819;128;-24
1820;136;-24
1821;128;-16
