 Column1 ;Column2;Column3
389;156;28
390;148;28
391;160;32
392;160;32
393;160;36
394;164;40
395;172;44
396;164;44
397;180;48
398;168;44
399;168;48
400;172;48
401;172;48
402;176;48
403;172;52
404;184;48
405;176;52
406;176;48
407;176;48
408;180;48
409;176;48
410;176;48
411;180;48
412;180;48
413;184;48
414;184;48
415;184;48
416;176;44
417;184;44
418;184;44
419;188;44
420;188;44
421;188;44
422;188;44
423;188;44
424;192;44
425;188;44
426;192;40
427;188;44
428;188;44
429;192;40
430;192;40
431;192;40
432;188;40
433;192;40
434;192;40
435;192;40
436;192;40
437;180;40
438;192;40
439;192;36
440;192;40
441;192;40
442;192;40
443;192;40
444;200;40
445;192;40
446;192;36
447;192;36
448;188;36
449;192;36
450;192;36
451;192;36
452;192;36
453;188;36
454;192;32
455;188;32
456;188;32
457;184;28
458;192;24
459;184;24
460;188;20
461;184;20
462;184;20
463;184;20
464;180;20
465;184;16
466;184;16
467;180;16
468;180;16
469;180;12
470;176;16
471;176;12
472;172;12
473;176;16
474;176;16
475;176;20
476;172;20
477;172;24
478;168;28
479;148;32
480;168;32
481;164;36
482;168;36
483;164;40
484;164;40
485;164;44
486;168;44
487;160;48
488;160;48
489;160;48
490;156;48
491;164;48
492;152;48
493;156;48
494;152;52
495;152;52
496;148;52
497;148;48
498;148;48
499;144;48
500;144;48
501;140;48
502;140;48
503;140;44
504;136;44
505;140;44
506;132;48
507;132;44
508;128;44
509;128;44
510;128;44
511;128;44
512;128;44
513;124;40
514;120;40
515;120;40
516;116;40
517;116;40
518;112;40
519;112;40
520;112;40
521;108;40
522;104;40
523;104;40
524;100;40
525;100;40
526;92;40
527;96;40
528;96;36
529;92;40
530;88;36
531;88;36
532;88;40
533;80;40
534;80;40
535;80;36
536;76;36
537;72;40
538;72;36
539;68;40
540;76;36
541;68;40
542;64;40
543;68;36
544;60;36
545;60;36
546;56;32
547;60;32
548;52;32
549;52;32
550;48;28
551;48;24
552;40;24
553;40;24
554;44;20
555;36;16
556;36;16
557;32;16
558;32;16
559;28;12
560;28;12
561;0;12
562;24;12
563;20;12
564;20;16
565;16;16
566;8;20
567;8;20
568;-4;-28
569;8;-28
570;4;-24
571;0;-24
572;0;-20
573;4;-20
574;-4;-16
575;-8;-16
576;-8;-12
577;-12;-12
578;-16;-8
579;-16;-8
580;-16;-8
581;-20;-4
582;-20;-4
583;-24;-4
584;-28;-4
585;-28;-4
586;-32;-8
587;-32;-4
588;-32;-8
589;-36;-8
590;-40;-4
591;-40;-4
592;-44;-8
593;-44;-8
594;-48;-8
595;-48;-8
596;-52;-8
597;-52;-8
598;-56;-8
599;-60;-12
600;-60;-8
601;-48;-12
602;-64;-12
603;-68;-8
604;-68;-12
605;-68;-12
606;-72;-12
607;-72;-12
608;-76;-12
609;-80;-12
610;-80;-16
611;-84;-12
612;-84;-12
613;-88;-16
614;-88;-12
615;-92;-16
616;-92;-16
617;-92;-12
618;-96;-16
619;-96;-16
620;-96;-16
621;-100;-16
622;-104;-16
623;-108;-16
624;-108;-16
625;-108;-20
626;-112;-16
627;-112;-16
628;-116;-16
629;-120;-16
630;-120;-16
631;-120;-16
632;-120;-16
633;-124;-16
634;-120;-16
635;-124;-16
636;-112;-16
637;-128;-20
638;-132;-20
639;-132;-20
640;-132;-20
641;-132;-24
642;-136;-24
643;-132;-24
644;-136;-28
645;-140;-32
646;-140;-32
647;-144;-32
648;-144;-32
649;-144;-36
650;-144;-36
651;-148;-40
652;-148;-36
653;-152;-40
654;-152;-40
655;-160;-40
656;-152;-40
657;-156;-40
658;-156;-36
659;-156;-36
660;-160;-36
661;-160;-32
662;-160;-28
663;-160;-24
664;-164;-20
665;-164;-20
666;-164;-16
667;-168;-12
668;-164;-12
669;-164;-8
670;-168;-8
671;-168;-8
672;-168;-4
673;-168;-4
674;-168;-4
675;-168;-4
676;-180;-4
677;-172;0
678;-168;-4
679;-172;-4
680;-172;-4
681;-172;-4
682;-172;-4
683;-168;-8
684;-172;-4
685;-176;-8
686;-176;-8
687;-176;-8
688;-176;-8
689;-176;-8
690;-172;-12
691;-176;-8
692;-176;-12
693;-180;-12
694;-180;-12
695;-176;-12
696;-176;-12
697;-172;-12
698;-176;-12
699;-176;-12
700;-176;-12
701;-176;-12
702;-172;-16
703;-176;-16
704;-172;-16
705;-176;-12
706;-176;-16
707;-176;-12
708;-172;-16
709;-176;-16
710;-172;-12
711;-172;-16
712;-172;-16
713;-172;-16
714;-172;-16
715;-168;-16
716;-172;-16
717;-168;-20
718;-192;-16
719;-164;-20
720;-164;-24
721;-164;-24
722;-164;-24
723;-168;-28
724;-160;-28
725;-172;-32
726;-160;-32
727;-160;-36
728;-160;-36
729;-160;-36
730;-148;-36
731;-156;-40
732;-152;-36
733;-152;-40
734;-152;-40
735;-152;-40
736;-148;-40
737;-148;-40
738;-148;-36
739;-144;-36
740;-144;-32
741;-140;-32
742;-144;-28
743;-140;-28
744;-136;-24
745;-136;-20
746;-136;-16
747;-132;-16
748;-132;-16
749;-128;-12
750;-128;-8
751;-120;-8
752;-128;-8
753;-124;-8
754;-124;-4
755;-120;-4
756;-116;-4
757;-116;-4
758;-108;-4
759;-112;-4
760;-112;-4
761;-108;-8
762;-108;-4
763;-104;-8
764;-104;-4
765;-108;-8
766;-100;-8
767;-96;-8
768;-92;-8
769;-92;-8
770;-92;-8
771;-88;-8
772;-92;-8
773;-84;-8
774;-84;-8
775;-84;-8
776;-80;36
777;-76;36
778;-76;36
779;-72;36
780;-72;32
781;-68;32
782;-64;36
783;-64;36
784;-60;32
785;-60;32
786;-52;28
787;-56;28
788;-52;24
789;-48;20
790;-44;20
791;-44;20
792;-44;16
793;-20;12
794;-40;16
795;-36;12
796;-36;12
797;-36;12
798;-32;8
799;-28;8
800;-28;8
801;-24;8
802;-20;8
803;-20;8
804;-16;8
805;-20;12
806;-12;12
807;-8;12
808;-8;16
809;-4;20
810;-4;20
811;0;24
812;-4;28
813;4;28
814;4;32
815;8;32
816;12;36
817;12;40
818;16;36
819;16;40
820;20;40
821;24;44
822;24;44
823;28;44
824;28;44
825;32;44
826;32;44
827;36;44
828;40;44
829;40;44
830;44;44
831;44;40
832;48;44
833;52;40
834;48;40
835;56;40
836;56;40
837;60;40
838;60;40
839;64;36
840;68;36
841;68;36
842;72;36
843;72;36
844;72;36
845;76;36
846;80;36
847;72;32
848;84;32
849;84;32
850;84;32
851;88;32
852;92;36
853;92;32
854;92;32
855;96;32
856;100;32
857;104;32
858;100;32
859;108;32
860;108;32
861;104;32
862;112;32
863;112;32
864;116;32
865;116;32
866;120;32
867;120;32
868;116;32
869;124;32
870;128;32
871;128;32
872;132;32
873;136;28
874;132;28
875;148;24
876;136;24
877;140;20
878;140;20
879;144;16
880;144;16
881;144;12
882;152;12
883;148;8
884;148;8
885;148;8
886;152;8
887;156;8
888;156;8
889;156;8
890;160;8
891;160;8
892;160;8
893;164;8
894;156;12
895;164;12
896;164;12
897;164;16
898;168;20
899;168;20
900;172;24
901;168;28
902;172;28
903;172;32
904;176;32
905;176;36
906;176;40
907;176;40
908;180;40
909;180;44
910;180;44
911;180;44
912;180;40
913;180;44
914;180;44
915;176;40
916;184;44
917;184;44
918;184;44
919;184;40
920;188;40
921;184;40
922;176;40
923;188;40
924;188;40
925;188;36
926;184;40
927;188;36
928;188;40
929;192;36
930;188;36
931;188;36
932;188;36
933;188;36
934;192;32
935;192;36
936;196;36
937;188;32
938;192;32
939;188;36
940;188;32
941;192;32
942;192;32
943;192;32
944;188;32
945;192;32
946;188;32
947;188;32
948;188;32
949;188;32
950;192;32
951;188;32
952;192;32
953;188;32
954;188;32
955;184;32
956;184;32
957;164;32
958;184;32
959;184;32
960;184;32
961;184;32
962;176;32
963;184;32
964;172;28
965;180;28
966;180;24
967;180;24
968;180;24
969;184;20
970;176;20
971;176;20
972;176;16
973;172;16
974;168;12
975;172;12
976;172;12
977;168;8
978;172;8
979;168;4
980;164;8
981;164;4
982;164;8
983;164;8
984;160;8
985;156;-20
986;160;-20
987;160;-16
988;156;-12
989;156;-8
990;160;-4
991;152;0
992;152;0
993;152;4
994;148;8
995;148;8
996;144;12
997;152;12
998;144;16
999;144;12
1000;140;16
1001;140;16
1002;140;16
1003;136;16
1004;128;16
1005;132;12
1006;132;16
1007;128;12
1008;128;12
1009;128;12
1010;124;12
1011;120;12
1012;116;12
1013;120;12
1014;116;8
1015;116;8
1016;116;8
1017;112;8
1018;108;8
1019;108;8
1020;108;8
1021;108;8
1022;104;8
1023;104;8
1024;100;8
1025;100;8
1026;96;8
1027;92;8
1028;92;4
1029;88;4
1030;88;4
1031;84;4
1032;104;4
1033;80;4
1034;80;4
1035;76;4
1036;80;4
1037;72;4
1038;72;4
1039;72;4
1040;68;4
1041;64;0
1042;64;0
1043;60;0
1044;52;4
1045;56;0
1046;56;0
1047;52;0
1048;48;-4
1049;44;-8
1050;44;-8
1051;36;-12
1052;40;-12
1053;40;-16
1054;36;-16
1055;36;-20
1056;32;-20
1057;28;-20
1058;28;-20
1059;28;-20
1060;24;-20
1061;20;-24
1062;16;-20
1063;16;-20
1064;16;-20
1065;12;-20
1066;8;-16
1067;8;-16
1068;4;-12
1069;4;-8
1070;4;-4
1071;0;0
1072;-12;4
1073;-4;4
1074;-8;8
1075;-12;12
1076;-12;12
1077;-12;16
1078;-12;12
1079;-8;12
1080;-20;12
1081;-20;16
1082;-24;16
1083;-28;16
1084;-28;16
1085;-32;16
1086;-32;16
1087;-36;12
1088;-36;16
1089;-40;16
1090;-44;16
1091;-44;12
1092;-48;12
1093;-44;12
1094;-52;12
1095;-52;12
1096;-52;12
1097;-56;8
1098;-56;8
1099;-60;8
1100;-68;8
1101;-64;8
1102;-68;8
1103;-68;4
1104;-72;4
1105;-76;8
1106;-76;4
1107;-88;4
1108;-80;4
1109;-84;4
1110;-84;4
1111;-84;4
1112;-84;4
1113;-88;4
1114;-96;4
1115;-92;4
1116;-92;4
1117;-96;4
1118;-100;4
1119;-96;4
1120;-104;4
1121;-84;4
1122;-108;0
1123;-112;4
1124;-112;4
1125;-112;0
1126;-120;0
1127;-116;0
1128;-116;0
1129;-120;0
1130;-120;4
1131;-120;0
1132;-124;0
1133;-132;-4
1134;-128;-4
1135;-128;-4
1136;-128;-8
1137;-132;-8
1138;-132;-12
1139;-136;-12
1140;-140;-16
1141;-136;-16
1142;-140;-16
1143;-140;-20
1144;-140;-20
1145;-144;-20
1146;-144;-20
1147;-144;-20
1148;-148;-24
1149;-148;-24
1150;-148;-24
1151;-148;-20
1152;-152;-20
1153;-152;-16
1154;-164;-16
1155;-156;-16
1156;-156;-12
1157;-156;-12
1158;-160;-8
1159;-160;-4
1160;-160;-4
1161;-156;-4
1162;-160;0
1163;-164;4
1164;-164;4
1165;-164;8
1166;-168;12
1167;-168;12
1168;-164;16
1169;-168;16
1170;-168;16
1171;-168;16
1172;-172;16
1173;-168;16
1174;-172;12
1175;-164;16
1176;-172;16
1177;-172;16
1178;-172;12
1179;-172;12
1180;-172;8
1181;-176;12
1182;-172;12
1183;-176;12
1184;-176;12
1185;-176;12
1186;-180;12
1187;-180;8
1188;-176;12
1189;-180;8
1190;-176;8
1191;-176;8
1192;-180;12
1193;-180;8
1194;-184;8
1195;-176;4
1196;-200;4
1197;-180;4
1198;-180;4
1199;-180;4
1200;-176;0
1201;-188;0
1202;-176;-4
1203;-188;-4
1204;-176;-8
1205;-176;-8
1206;-176;-12
1207;-172;-12
1208;-176;-16
1209;-172;-16
1210;-172;-16
1211;-176;-20
1212;-172;-20
1213;-172;-20
1214;-172;-20
1215;-168;-24
1216;-172;-20
1217;-168;-24
1218;-168;-20
1219;-168;-20
1220;-168;-20
1221;-168;-20
1222;-164;-16
1223;-164;-16
1224;-164;-12
1225;-160;-8
1226;-160;-8
1227;-160;-4
1228;-160;-4
1229;-168;4
1230;-160;4
1231;-156;8
1232;-152;8
1233;-156;8
1234;-152;8
1235;-152;12
1236;-136;12
1237;-148;12
1238;-148;12
1239;-148;12
1240;-148;12
1241;-144;12
1242;-140;16
1243;-140;12
1244;-140;12
1245;-140;12
1246;-136;12
1247;-136;12
1248;-132;12
1249;-128;8
1250;-128;12
1251;-128;8
1252;-128;8
1253;-124;8
1254;-124;8
1255;-120;8
1256;-120;8
1257;-124;8
1258;-120;8
1259;-116;4
1260;-112;4
1261;-108;8
1262;-108;8
1263;-108;4
1264;-120;0
1265;-104;4
1266;-100;4
1267;-100;4
1268;-96;4
1269;-92;4
1270;-92;4
1271;-88;0
1272;-88;4
1273;-84;4
1274;-80;4
1275;-80;0
1276;-76;4
1277;-76;4
1278;-60;0
1279;-72;0
1280;-68;0
1281;-68;0
1282;-64;4
1283;-56;0
1284;-60;4
1285;-60;0
1286;-60;0
1287;-52;0
1288;-52;4
1289;-52;0
1290;-52;0
1291;-44;0
1292;-44;0
1293;-44;0
1294;-40;-4
1295;-40;-4
1296;-36;-4
1297;-32;-8
1298;-28;-8
1299;-28;-12
1300;-24;-16
1301;-24;-16
1302;-24;-16
1303;-16;-20
1304;-12;-20
1305;-12;-20
1306;-8;-20
1307;-8;-24
1308;-8;-20
1309;-4;-24
1310;-4;-20
1311;-4;-24
1312;4;-24
1313;4;-20
1314;8;-20
1315;12;-20
1316;12;-16
1317;16;-16
1318;8;-12
1319;20;-12
1320;20;-8
1321;24;-4
1322;24;-4
1323;28;0
1324;28;0
1325;32;4
1326;36;8
1327;36;12
1328;40;12
1329;44;12
1330;44;12
1331;48;12
1332;56;16
1333;48;12
1334;52;16
1335;56;16
1336;60;16
1337;64;12
1338;60;12
1339;68;12
1340;68;12
1341;68;12
1342;72;12
1343;72;12
1344;76;12
1345;76;12
1346;88;8
1347;80;8
1348;84;8
1349;88;8
1350;88;8
1351;88;8
1352;92;8
1353;76;4
1354;96;8
1355;100;4
1356;100;4
1357;104;4
1358;96;4
1359;104;4
1360;100;4
1361;112;4
1362;112;4
1363;112;4
1364;116;4
1365;124;4
1366;120;4
1367;124;0
1368;124;4
1369;128;0
1370;128;4
1371;128;4
1372;132;4
1373;132;0
1374;136;0
1375;136;4
1376;136;0
1377;140;0
1378;140;0
1379;144;0
1380;144;0
1381;144;4
1382;144;4
1383;148;0
1384;152;0
1385;152;0
1386;152;0
1387;152;0
1388;156;0
1389;160;-4
1390;156;-4
1391;156;-4
1392;164;-8
1393;172;-8
1394;164;-8
1395;164;-12
1396;168;-12
1397;168;-16
1398;168;-20
1399;168;-20
1400;168;-16
1401;172;4
1402;172;8
1403;176;4
1404;172;4
1405;176;4
1406;176;4
1407;172;4
1408;176;4
1409;176;4
1410;180;4
1411;180;8
1412;180;8
1413;184;12
1414;180;16
1415;180;16
1416;184;16
1417;184;20
1418;184;24
1419;184;24
1420;184;28
1421;180;32
1422;188;32
1423;188;32
1424;188;36
1425;188;36
1426;192;36
1427;188;36
1428;204;40
1429;192;40
1430;188;40
1431;188;40
1432;192;40
1433;192;40
1434;192;40
1435;200;36
1436;192;40
1437;192;40
1438;192;36
1439;192;36
1440;188;36
1441;192;32
1442;192;36
1443;192;32
1444;192;32
1445;192;32
1446;188;32
1447;180;32
1448;188;32
1449;188;32
1450;188;32
1451;188;32
1452;188;28
1453;188;28
1454;192;28
1455;188;28
1456;184;28
1457;184;32
1458;184;32
1459;184;28
1460;184;28
1461;188;28
1462;180;28
1463;180;28
1464;180;28
1465;180;28
1466;180;28
1467;180;28
1468;180;28
1469;176;28
1470;176;28
1471;176;28
1472;176;28
1473;172;28
1474;172;28
1475;180;24
1476;172;28
1477;168;28
1478;168;28
1479;168;24
1480;168;24
1481;164;20
1482;164;20
1483;164;20
1484;164;20
1485;160;12
1486;160;12
1487;160;12
1488;156;8
1489;156;8
1490;152;8
1491;152;8
1492;148;8
1493;148;4
1494;148;4
1495;148;4
1496;136;4
1497;144;4
1498;144;4
1499;144;0
1500;140;4
1501;140;4
1502;136;8
1503;120;8
1504;136;12
1505;132;12
1506;132;16
1507;128;16
1508;128;20
1509;124;24
1510;128;24
1511;120;32
1512;120;28
1513;120;32
1514;116;32
1515;116;36
1516;112;36
1517;124;40
1518;104;40
1519;108;40
1520;108;40
1521;104;40
1522;104;40
1523;100;40
1524;100;40
1525;96;40
1526;92;36
1527;92;36
1528;88;36
1529;80;36
1530;84;36
1531;80;36
1532;80;36
1533;80;32
1534;76;32
1535;76;32
1536;72;32
1537;68;32
1538;68;32
1539;68;32
1540;64;32
1541;64;32
1542;60;32
1543;60;28
1544;60;28
1545;52;28
1546;52;28
1547;52;28
1548;48;28
1549;44;28
1550;36;28
1551;40;28
1552;40;28
1553;36;28
1554;36;28
1555;32;28
1556;28;28
1557;24;28
1558;28;28
1559;24;28
1560;24;24
1561;20;28
1562;16;28
1563;16;28
1564;16;28
1565;12;28
1566;8;24
1567;4;28
1568;4;24
1569;4;28
1570;-4;28
1571;4;24
1572;-4;28
1573;-8;24
1574;-8;24
1575;-12;24
1576;-12;28
1577;-16;24
1578;-16;24
1579;-20;28
1580;-24;24
1581;-28;24
1582;-28;24
1583;-32;20
1584;-32;20
1585;-32;20
1586;-36;20
1587;-40;16
1588;-40;16
1589;-44;12
1590;-48;12
1591;-48;12
1592;-72;8
1593;-52;8
1594;-52;4
1595;-56;4
1596;-56;0
1597;-64;0
1598;-60;0
1599;-76;0
1600;-64;0
1601;-68;0
1602;-68;4
1603;-72;4
1604;-64;8
1605;-76;8
1606;-80;12
1607;-80;16
1608;-80;20
1609;-84;24
1610;-84;-20
1611;-88;-20
1612;-88;-16
1613;-92;-16
1614;-96;-12
1615;-96;-12
1616;-100;-8
1617;-100;-12
1618;-100;-8
1619;-104;-12
1620;-104;-8
1621;-108;-12
1622;-108;-8
1623;-108;-8
1624;-112;-8
1625;-112;-8
1626;-116;-12
1627;-120;-12
1628;-116;-12
1629;-120;-12
1630;-124;-16
1631;-128;-16
1632;-120;-12
1633;-128;-16
1634;-128;-16
1635;-132;-16
1636;-132;-16
1637;-132;-20
1638;-136;-20
1639;-140;-16
1640;-140;-20
1641;-140;-16
1642;-140;-16
1643;-140;-16
1644;-144;-16
1645;-144;-20
1646;-152;-16
1647;-148;-20
1648;-152;-20
1649;-152;-20
1650;-152;-20
1651;-148;-16
1652;-152;-16
1653;-156;-20
1654;-156;-20
1655;-156;-20
1656;-156;-20
1657;-156;-20
1658;-156;-20
1659;-160;-20
1660;-160;-20
1661;-160;-20
1662;-164;-24
1663;-164;-24
1664;-168;-24
1665;-164;-24
1666;-168;-28
1667;-148;-28
1668;-172;-32
1669;-168;-32
1670;-172;-36
1671;-172;-36
1672;-176;-36
1673;-172;-40
1674;-172;-40
1675;-172;-40
1676;-176;-44
1677;-176;-44
1678;-176;-44
1679;-184;-44
1680;-176;-44
1681;-172;-44
1682;-176;-44
1683;-180;-44
1684;-180;-40
1685;-176;-40
1686;-184;-40
1687;-180;-36
1688;-180;-32
1689;-180;-32
1690;-180;-28
1691;-184;-28
1692;-180;-24
1693;-180;-24
1694;-180;-20
1695;-180;-20
1696;-180;-16
1697;-180;-16
1698;-180;-12
1699;-180;-12
1700;-180;-8
1701;-180;-12
1702;-180;-8
1703;-180;-8
1704;-176;-8
1705;-176;-8
1706;-176;-8
1707;-184;-8
1708;-176;-12
1709;-176;-8
1710;-176;-12
1711;-172;-12
1712;-172;-12
1713;-172;-12
1714;-160;-12
1715;-172;-12
1716;-168;-12
1717;-168;-16
1718;-168;-16
1719;-168;-16
1720;-168;-16
1721;-168;-16
1722;-168;-16
1723;-164;-16
1724;-160;-16
1725;-160;-20
1726;-160;-20
1727;-160;-20
1728;-156;-16
1729;-160;-16
1730;-160;-20
1731;-156;-16
1732;-156;-20
1733;-152;-20
1734;-152;-20
1735;-156;-20
1736;-148;-20
1737;-152;-20
1738;-148;-20
1739;-148;-20
1740;-148;-20
1741;-144;-20
1742;-156;-20
1743;-140;-20
1744;-140;-20
1745;-136;-20
1746;-136;-20
1747;-132;-20
1748;-132;-20
1749;-136;-20
1750;-128;-20
1751;-128;-20
1752;-124;-20
1753;-124;-20
1754;-124;-24
1755;-120;-20
1756;-100;-20
1757;-116;-24
1758;-116;-20
1759;-112;-20
1760;-112;-24
1761;-112;-20
1762;-104;-24
1763;-108;-24
1764;-100;-24
1765;-100;-28
1766;-96;-28
1767;-92;-28
1768;-104;-32
1769;-92;-32
1770;-88;-36
1771;-84;-36
1772;-84;-36
1773;-84;-36
1774;-80;-40
1775;-80;-40
1776;-72;-44
1777;-72;-44
1778;-76;-44
1779;-72;-44
1780;-68;-44
1781;-64;-44
1782;-64;-44
1783;-60;-40
1784;-60;-40
1785;-60;-40
1786;-52;-36
1787;-52;-36
1788;-48;-32
1789;-60;-28
1790;-44;-24
1791;-44;-20
1792;-40;-20
1793;-40;-16
1794;-32;-16
1795;-32;-12
1796;-32;-12
1797;-28;-12
1798;-28;-8
1799;-24;-8
1800;-24;-8
1801;-16;-8
1802;-16;-12
1803;-12;-4
1804;-12;-12
1805;-8;-12
1806;-8;-12
1807;-4;-12
1808;-4;-12
1809;0;-12
1810;8;-12
1811;4;-12
1812;8;-12
1813;8;-12
1814;12;-12
1815;16;-12
1816;16;-16
1817;20;-16
1818;20;44
1819;24;40
1820;28;40
1821;28;36
1822;28;36
1823;32;32
1824;36;32
1825;36;32
1826;40;32
1827;44;28
1828;44;28
1829;44;24
1830;48;24
1831;32;24
1832;52;20
1833;56;20
1834;56;16
1835;60;16
1836;52;16
1837;64;12
1838;56;12
1839;68;12
1840;72;8
1841;76;12
1842;72;12
1843;80;8
1844;80;8
1845;80;12
1846;84;12
1847;88;16
1848;88;16
1849;92;20
1850;96;20
1851;96;24
1852;100;28
1853;100;28
1854;100;32
1855;100;36
1856;108;36
1857;108;40
1858;108;40
1859;108;40
1860;112;44
1861;112;44
1862;116;44
1863;120;44
1864;116;48
1865;124;48
1866;124;48
1867;128;48
1868;128;48
1869;132;48
1870;132;48
1871;148;44
1872;132;44
1873;132;44
1874;136;44
